Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_000821.png,GO,"[0.1554, 0.8446]",STOP,"[0.50188, 0.49812]",True,98.0,76.56%,0.66799,312.3426,23.18449,0.98842,0.18233,6.80628
town7_000828.png,GO,"[0.33534, 0.66466]",STOP,"[0.54722, 0.45278]",True,122.0,95.31%,0.62982,873.35818,18.71888,0.95335,0.14042,6.89753
town7_000832.png,GO,"[0.33173, 0.66827]",STOP,"[0.52164, 0.47836]",True,50.0,39.06%,0.72338,290.37516,23.50121,0.98519,0.2297,6.17731
town7_000834.png,GO,"[0.35189, 0.64811]",GO,"[0.34286, 0.65714]",False,128.0,100.00%,,,,,,6.51854
town7_000849.png,GO,"[0.34906, 0.65094]",STOP,"[0.64528, 0.35472]",True,68.0,53.12%,0.65737,406.25458,22.04282,0.97299,0.16453,6.32545
town7_000863.png,GO,"[0.15075, 0.84925]",GO,"[0.39359, 0.60641]",False,128.0,100.00%,,,,,,6.81927
town7_000864.png,GO,"[0.16082, 0.83918]",GO,"[0.35243, 0.64757]",False,128.0,100.00%,,,,,,5.01616
town7_000865.png,GO,"[0.12855, 0.87145]",GO,"[0.30484, 0.69516]",False,128.0,100.00%,,,,,,5.64962
town7_000879.png,GO,"[0.30672, 0.69328]",STOP,"[0.5449, 0.4551]",True,109.0,85.16%,0.70445,332.16167,22.91731,0.98022,0.22573,6.5112
town7_000886.png,GO,"[0.32284, 0.67716]",GO,"[0.38625, 0.61375]",False,128.0,100.00%,,,,,,6.28932
town7_000887.png,GO,"[0.31868, 0.68132]",GO,"[0.42944, 0.57056]",False,128.0,100.00%,,,,,,6.41786
town7_000900.png,GO,"[0.32731, 0.67269]",STOP,"[0.55567, 0.44433]",True,105.0,82.03%,0.72086,319.48604,23.08628,0.9708,0.25797,6.88609
town7_000901.png,GO,"[0.3269, 0.6731]",STOP,"[0.54227, 0.45773]",True,128.0,100.00%,0.72447,400.59674,22.10373,0.95815,0.25743,6.81757
town7_000905.png,GO,"[0.31878, 0.68122]",GO,"[0.35007, 0.64993]",False,128.0,100.00%,,,,,,6.25393
town7_000908.png,GO,"[0.33252, 0.66748]",STOP,"[0.51814, 0.48186]",True,13.0,10.16%,0.81668,86.72253,28.74948,0.99439,0.36106,5.17989
town7_000913.png,STOP,"[0.52209, 0.47791]",GO,"[0.4592, 0.5408]",True,2.0,1.56%,0.78659,101.20508,28.07878,0.99451,0.30493,5.63942
town7_000919.png,GO,"[0.24209, 0.75791]",STOP,"[0.52109, 0.47891]",True,86.0,67.19%,0.72081,268.19294,23.84633,0.98651,0.27641,7.10756
town7_000922.png,GO,"[0.25424, 0.74576]",STOP,"[0.64504, 0.35496]",True,110.0,85.94%,0.69361,408.63961,22.0174,0.97623,0.22708,7.02335
town7_000935.png,GO,"[0.30423, 0.69577]",GO,"[0.37178, 0.62822]",False,128.0,100.00%,,,,,,6.03974
town7_000940.png,GO,"[0.29527, 0.70473]",STOP,"[0.50463, 0.49537]",True,75.0,58.59%,0.7736,216.55031,24.77522,0.98112,0.28702,5.67588
town7_000952.png,GO,"[0.33233, 0.66767]",STOP,"[0.56798, 0.43202]",True,74.0,57.81%,0.74848,208.9088,24.93124,0.98133,0.26324,5.70384
town7_000953.png,GO,"[0.32339, 0.67661]",STOP,"[0.50366, 0.49634]",True,63.0,49.22%,0.76649,184.03273,25.48185,0.98477,0.27735,5.89273
town7_000955.png,GO,"[0.29199, 0.70801]",STOP,"[0.50773, 0.49227]",True,68.0,53.12%,0.74991,231.33768,24.48834,0.98103,0.27616,5.94871
town7_000959.png,GO,"[0.38771, 0.61229]",STOP,"[0.52396, 0.47604]",True,5.0,3.91%,0.7975,104.08654,27.95686,0.99372,0.31995,6.11733
town7_000969.png,STOP,"[0.85654, 0.14346]",GO,"[0.47198, 0.52802]",True,7.0,5.47%,0.81324,133.29667,26.88261,0.99483,0.35913,5.98276
town7_000971.png,STOP,"[0.86959, 0.13041]",GO,"[0.47839, 0.52161]",True,1.0,0.78%,0.80692,135.61779,26.80764,0.9948,0.35427,5.70923
town7_000974.png,STOP,"[0.8333, 0.1667]",GO,"[0.48681, 0.51319]",True,1.0,0.78%,0.80368,139.11005,26.69722,0.99471,0.35361,6.04256
town7_000979.png,STOP,"[0.83228, 0.16772]",GO,"[0.42346, 0.57654]",True,1.0,0.78%,0.80156,141.14211,26.63424,0.99458,0.3471,5.88724
town7_000980.png,STOP,"[0.83879, 0.16121]",GO,"[0.40986, 0.59014]",True,1.0,0.78%,0.80182,142.5899,26.58992,0.99438,0.35,5.21885
town7_000981.png,STOP,"[0.76481, 0.23519]",GO,"[0.40398, 0.59602]",True,1.0,0.78%,0.80282,139.12349,26.6968,0.99458,0.34815,5.46815
town7_000984.png,GO,"[0.20581, 0.79419]",GO,"[0.30288, 0.69712]",False,128.0,100.00%,,,,,,5.54963
town7_000993.png,GO,"[0.06602, 0.93398]",STOP,"[0.54221, 0.45779]",True,96.0,75.00%,0.60447,1046.82107,17.93208,0.95271,0.12674,6.2401
town7_000997.png,GO,"[0.33275, 0.66725]",STOP,"[0.54394, 0.45606]",True,93.0,72.66%,0.70607,237.44089,24.37525,0.99166,0.2338,7.37454
town7_001006.png,GO,"[0.33436, 0.66564]",STOP,"[0.50185, 0.49815]",True,63.0,49.22%,0.82266,109.34909,27.74265,0.99555,0.36209,7.19867
town7_001007.png,GO,"[0.32711, 0.67289]",STOP,"[0.53663, 0.46337]",True,49.0,38.28%,0.82507,107.8525,27.8025,0.99561,0.35594,6.65985
town7_001021.png,GO,"[0.30798, 0.69202]",GO,"[0.44834, 0.55166]",False,128.0,100.00%,,,,,,6.1202
town7_001031.png,GO,"[0.31283, 0.68717]",STOP,"[0.58727, 0.41273]",True,75.0,58.59%,0.80814,183.75638,25.48838,0.991,0.31882,6.1293
town7_001032.png,GO,"[0.30882, 0.69118]",STOP,"[0.52055, 0.47945]",True,98.0,76.56%,0.80284,187.8432,25.39285,0.99227,0.32155,6.28238
town7_001034.png,GO,"[0.30842, 0.69158]",STOP,"[0.59446, 0.40554]",True,79.0,61.72%,0.80603,145.47383,26.50295,0.99459,0.34099,6.10196
town7_001037.png,GO,"[0.32352, 0.67648]",STOP,"[0.66447, 0.33553]",True,31.0,24.22%,0.77025,108.16979,27.78974,0.99606,0.33091,6.5998
town7_001048.png,STOP,"[0.94975, 0.05025]",GO,"[0.43209, 0.56791]",True,65.0,50.78%,0.80301,123.97219,27.19756,0.99533,0.33075,5.38232
town7_001053.png,STOP,"[0.94323, 0.05677]",GO,"[0.4946, 0.5054]",True,56.0,43.75%,0.79131,126.02245,27.12632,0.99537,0.32904,4.95795
town7_001055.png,STOP,"[0.93581, 0.06419]",GO,"[0.49365, 0.50635]",True,87.0,67.97%,0.78362,148.40323,26.41637,0.99395,0.32671,6.0318
town7_001057.png,STOP,"[0.95255, 0.04745]",GO,"[0.39125, 0.60875]",True,100.0,78.12%,0.77213,195.87771,25.21095,0.99136,0.29988,4.85266
town7_001059.png,STOP,"[0.94854, 0.05146]",GO,"[0.42154, 0.57846]",True,104.0,81.25%,0.76514,196.97018,25.1868,0.99134,0.29768,5.99089
town7_001064.png,STOP,"[0.94957, 0.05043]",GO,"[0.47871, 0.52129]",True,93.0,72.66%,0.77476,188.88677,25.36879,0.9919,0.30642,5.93959
town7_001068.png,STOP,"[0.95315, 0.04685]",GO,"[0.41985, 0.58015]",True,50.0,39.06%,0.79812,119.40497,27.36058,0.99568,0.34396,6.47213
town7_001074.png,STOP,"[0.95983, 0.04017]",GO,"[0.46845, 0.53155]",True,93.0,72.66%,0.77758,172.29508,25.76807,0.99267,0.31507,6.89289
town7_001093.png,GO,"[0.27039, 0.72961]",STOP,"[0.5046, 0.4954]",True,80.0,62.50%,0.78784,167.38255,25.8937,0.99352,0.30756,7.05374
town7_001094.png,GO,"[0.212, 0.788]",STOP,"[0.57082, 0.42918]",True,73.0,57.03%,0.78226,199.61695,25.12883,0.992,0.28299,6.23276
town7_001105.png,GO,"[0.09385, 0.90615]",STOP,"[0.50276, 0.49724]",True,81.0,63.28%,0.60598,1060.01409,17.87769,0.95398,0.12092,6.03833
town7_001113.png,GO,"[0.30189, 0.69811]",STOP,"[0.52294, 0.47706]",True,50.0,39.06%,0.59377,690.17268,19.74123,0.90052,0.14569,5.88266
town7_001114.png,GO,"[0.27048, 0.72952]",STOP,"[0.50222, 0.49778]",True,106.0,82.81%,0.58438,764.44583,19.29734,0.87474,0.17792,5.78707
town7_001120.png,GO,"[0.2076, 0.7924]",STOP,"[0.50437, 0.49563]",True,65.0,50.78%,0.6702,414.64344,21.95406,0.97643,0.18781,7.90701
town7_001121.png,GO,"[0.22293, 0.77707]",STOP,"[0.55878, 0.44122]",True,87.0,67.97%,0.64889,482.92849,21.29198,0.96978,0.17338,6.41328
town7_001122.png,GO,"[0.28725, 0.71275]",GO,"[0.48697, 0.51303]",False,128.0,100.00%,,,,,,7.09686
town7_001132.png,GO,"[0.28431, 0.71569]",STOP,"[0.50099, 0.49901]",True,96.0,75.00%,0.64043,475.34344,21.36073,0.97183,0.17923,6.84334
town7_001150.png,GO,"[0.08297, 0.91703]",STOP,"[0.56921, 0.43079]",True,117.0,91.41%,0.64923,664.03214,19.90891,0.965,0.13496,7.01185
town7_001152.png,GO,"[0.06258, 0.93742]",STOP,"[0.51558, 0.48442]",True,108.0,84.38%,0.6281,835.30911,18.91233,0.95993,0.1046,6.09306
town7_001153.png,GO,"[0.07069, 0.92931]",STOP,"[0.57502, 0.42498]",True,77.0,60.16%,0.61666,906.40737,18.55757,0.95368,0.10857,5.90629
town7_001156.png,GO,"[0.33367, 0.66633]",STOP,"[0.61056, 0.38944]",True,69.0,53.91%,0.69938,447.9612,21.6184,0.97452,0.22027,5.4438
town7_001160.png,GO,"[0.3444, 0.6556]",STOP,"[0.53989, 0.46011]",True,71.0,55.47%,0.70873,420.99464,21.88804,0.97582,0.22498,5.84974
town7_001165.png,GO,"[0.29794, 0.70206]",STOP,"[0.53809, 0.46191]",True,54.0,42.19%,0.75138,193.70826,25.25932,0.99142,0.27605,6.65113
town7_001174.png,GO,"[0.33669, 0.66331]",STOP,"[0.59391, 0.40609]",True,70.0,54.69%,0.68701,479.66242,21.32145,0.97318,0.19261,6.18174
town7_001180.png,GO,"[0.28771, 0.71229]",STOP,"[0.5075, 0.4925]",True,84.0,65.62%,0.71657,645.33258,20.03297,0.96069,0.22102,6.37035
town7_001181.png,GO,"[0.2322, 0.7678]",STOP,"[0.51448, 0.48552]",True,122.0,95.31%,0.74184,538.70367,20.8173,0.96981,0.24773,5.90318
town7_001186.png,GO,"[0.34577, 0.65423]",STOP,"[0.5909, 0.4091]",True,79.0,61.72%,0.76395,342.01323,22.79037,0.98101,0.29871,6.19434
town7_001189.png,GO,"[0.33623, 0.66377]",STOP,"[0.54187, 0.45813]",True,53.0,41.41%,0.81555,132.54698,26.90711,0.99403,0.33514,5.42653
town7_001193.png,GO,"[0.14161, 0.85839]",STOP,"[0.62302, 0.37698]",True,101.0,78.91%,0.7507,382.08286,22.30923,0.98546,0.2361,5.78501
town7_001200.png,GO,"[0.27517, 0.72483]",STOP,"[0.55068, 0.44932]",True,85.0,66.41%,0.60391,535.18359,20.84578,0.97151,0.18048,5.44135
town7_001202.png,GO,"[0.24663, 0.75337]",GO,"[0.39817, 0.60183]",False,128.0,100.00%,,,,,,6.55164
town7_001205.png,GO,"[0.29077, 0.70923]",STOP,"[0.53188, 0.46812]",True,91.0,71.09%,0.66938,338.72232,22.83237,0.97828,0.24158,6.22101
town7_001218.png,GO,"[0.32321, 0.67679]",STOP,"[0.50955, 0.49045]",True,64.0,50.00%,0.73439,267.46078,23.8582,0.98244,0.28221,6.57808
town7_001221.png,GO,"[0.32792, 0.67208]",GO,"[0.39756, 0.60244]",False,128.0,100.00%,,,,,,6.5375
town7_001223.png,GO,"[0.32057, 0.67943]",STOP,"[0.55257, 0.44743]",True,18.0,14.06%,0.72885,231.14555,24.49195,0.98527,0.271,6.82183
town7_001227.png,STOP,"[0.58985, 0.41015]",GO,"[0.4665, 0.5335]",True,1.0,0.78%,0.78453,116.73766,27.45869,0.99401,0.34901,6.01268
town7_001228.png,GO,"[0.48863, 0.51137]",STOP,"[0.58823, 0.41177]",True,3.0,2.34%,0.77818,121.28727,27.29265,0.99404,0.34625,4.92545
town7_001233.png,STOP,"[0.60123, 0.39877]",GO,"[0.47217, 0.52783]",True,1.0,0.78%,0.75086,140.05961,26.66767,0.99342,0.32468,4.81935
town7_001236.png,STOP,"[0.56668, 0.43332]",GO,"[0.38735, 0.61265]",True,1.0,0.78%,0.74552,138.4543,26.71774,0.99361,0.32941,6.04306
town7_001246.png,GO,"[0.21845, 0.78155]",GO,"[0.46479, 0.53521]",False,128.0,100.00%,,,,,,5.71734
town7_001247.png,GO,"[0.19278, 0.80722]",GO,"[0.44858, 0.55142]",False,128.0,100.00%,,,,,,5.80993
town7_001248.png,GO,"[0.17114, 0.82886]",STOP,"[0.51147, 0.48853]",True,115.0,89.84%,0.69034,591.05641,20.41451,0.96639,0.21901,6.96942
town7_001252.png,GO,"[0.07493, 0.92507]",GO,"[0.41019, 0.58981]",False,128.0,100.00%,,,,,,6.24046
town7_001253.png,GO,"[0.04436, 0.95564]",STOP,"[0.50509, 0.49491]",True,127.0,99.22%,0.57416,632.18701,20.12235,0.96722,0.12234,6.38661
town7_001262.png,GO,"[0.31971, 0.68029]",STOP,"[0.58045, 0.41955]",True,29.0,22.66%,0.74405,233.2237,24.45308,0.98333,0.31823,6.12171
town7_001266.png,GO,"[0.32319, 0.67681]",STOP,"[0.51202, 0.48798]",True,61.0,47.66%,0.67035,428.71526,21.80911,0.96832,0.20505,6.57517
town7_001269.png,GO,"[0.31946, 0.68054]",STOP,"[0.50094, 0.49906]",True,55.0,42.97%,0.68569,333.33036,22.90205,0.97316,0.21782,6.49866
town7_001273.png,GO,"[0.30975, 0.69025]",STOP,"[0.51052, 0.48948]",True,69.0,53.91%,0.67102,321.2794,23.06197,0.97919,0.18779,7.27071
town7_001278.png,GO,"[0.34112, 0.65888]",STOP,"[0.52479, 0.47521]",True,96.0,75.00%,0.66546,337.67182,22.84586,0.9812,0.18477,6.71799
town7_001287.png,GO,"[0.34489, 0.65511]",STOP,"[0.50808, 0.49192]",True,65.0,50.78%,0.62934,370.51391,22.44276,0.98011,0.15038,7.12594
town7_001300.png,GO,"[0.12601, 0.87399]",STOP,"[0.52521, 0.47479]",True,111.0,86.72%,0.62383,529.25781,20.89413,0.97326,0.14099,6.657
town7_001310.png,GO,"[0.31995, 0.68005]",STOP,"[0.50491, 0.49509]",True,75.0,58.59%,0.5311,851.41083,18.82941,0.90552,0.14294,5.56577
town7_001312.png,GO,"[0.31301, 0.68699]",STOP,"[0.544, 0.456]",True,56.0,43.75%,0.54892,618.94831,20.21426,0.92999,0.15515,5.35293
town7_001320.png,GO,"[0.32553, 0.67447]",STOP,"[0.51456, 0.48544]",True,69.0,53.91%,0.57202,741.49958,19.42969,0.90891,0.15939,5.30066
town7_001323.png,GO,"[0.22861, 0.77139]",STOP,"[0.54412, 0.45588]",True,60.0,46.88%,0.59544,659.45964,19.93892,0.90893,0.19598,5.04902
town7_001330.png,GO,"[0.32271, 0.67729]",STOP,"[0.52521, 0.47479]",True,125.0,97.66%,0.53445,1276.32289,17.0712,0.87766,0.14878,5.30475
town7_001334.png,GO,"[0.31295, 0.68705]",STOP,"[0.50709, 0.49291]",True,90.0,70.31%,0.52903,1392.00997,16.69438,0.87398,0.14196,5.44776
town7_001335.png,GO,"[0.29662, 0.70338]",STOP,"[0.60497, 0.39503]",True,82.0,64.06%,0.55137,1023.52315,18.02983,0.89327,0.14066,5.65665
town7_001336.png,GO,"[0.30405, 0.69595]",STOP,"[0.54699, 0.45301]",True,47.0,36.72%,0.58151,571.75841,20.55868,0.91497,0.17246,5.96723
town7_001340.png,GO,"[0.32877, 0.67123]",STOP,"[0.50512, 0.49488]",True,67.0,52.34%,0.59127,613.99203,20.24918,0.9376,0.17296,5.58841
town7_001369.png,STOP,"[0.66328, 0.33672]",GO,"[0.42513, 0.57487]",True,1.0,0.78%,0.69256,240.46182,24.32034,0.98067,0.27381,5.41929
town7_001372.png,GO,"[0.20843, 0.79157]",STOP,"[0.51964, 0.48036]",True,98.0,76.56%,0.69033,461.66956,21.48749,0.96167,0.26291,4.89751
town7_001387.png,GO,"[0.39469, 0.60531]",STOP,"[0.5074, 0.4926]",True,12.0,9.38%,0.58963,438.66414,21.70948,0.94959,0.17852,5.66932
town7_001389.png,GO,"[0.34863, 0.65137]",STOP,"[0.5395, 0.4605]",True,85.0,66.41%,0.56798,676.24367,19.82977,0.94216,0.15274,5.99488
town7_001393.png,GO,"[0.34427, 0.65572]",STOP,"[0.51511, 0.48489]",True,66.0,51.56%,0.53458,718.74513,19.56505,0.93056,0.13392,6.29076
town7_001399.png,GO,"[0.34562, 0.65438]",STOP,"[0.5447, 0.4553]",True,21.0,16.41%,0.64848,304.59242,23.29361,0.96025,0.23151,5.86193
town7_001414.png,STOP,"[0.73306, 0.26694]",GO,"[0.49738, 0.50262]",True,24.0,18.75%,0.72622,224.84391,24.61199,0.96911,0.29125,5.76208
town7_001422.png,STOP,"[0.755, 0.245]",GO,"[0.45436, 0.54564]",True,46.0,35.94%,0.71761,254.77289,24.06927,0.96482,0.28152,4.9128
town7_001426.png,GO,"[0.28618, 0.71382]",STOP,"[0.50558, 0.49442]",True,79.0,61.72%,0.6997,302.62401,23.32177,0.95727,0.25236,5.80584
town7_001428.png,GO,"[0.11764, 0.88236]",STOP,"[0.55409, 0.44591]",True,104.0,81.25%,0.57975,845.74323,18.85842,0.92429,0.15598,6.08223
town7_001431.png,GO,"[0.13804, 0.86196]",STOP,"[0.55349, 0.44651]",True,98.0,76.56%,0.62799,934.28807,18.426,0.95895,0.1159,6.12206
town7_001444.png,STOP,"[0.59988, 0.40012]",GO,"[0.49618, 0.50382]",True,33.0,25.78%,0.74969,117.74427,27.42141,0.9807,0.29816,5.80637
town7_001456.png,STOP,"[0.76642, 0.23358]",GO,"[0.48865, 0.51135]",True,25.0,19.53%,0.73999,123.04945,27.23001,0.97886,0.29432,6.27767
town7_001462.png,GO,"[0.39662, 0.60338]",STOP,"[0.50535, 0.49465]",True,3.0,2.34%,0.7405,130.12661,26.98714,0.9845,0.2627,6.01135
town7_001463.png,STOP,"[0.63145, 0.36855]",GO,"[0.48312, 0.51688]",True,11.0,8.59%,0.73861,131.03771,26.95684,0.9845,0.27655,5.46712
town7_001467.png,GO,"[0.36969, 0.63031]",STOP,"[0.50684, 0.49316]",True,29.0,22.66%,0.71789,151.83995,26.31694,0.97174,0.26156,5.8738
town7_001469.png,GO,"[0.29099, 0.70901]",STOP,"[0.53896, 0.46104]",True,94.0,73.44%,0.68821,324.0726,23.02438,0.951,0.22719,5.9314
town7_001471.png,GO,"[0.31641, 0.68359]",GO,"[0.43315, 0.56685]",False,128.0,100.00%,,,,,,7.21444
town7_001481.png,GO,"[0.18833, 0.81167]",STOP,"[0.60213, 0.39787]",True,81.0,63.28%,0.64775,437.37466,21.72227,0.94771,0.17551,7.16609
town7_001484.png,GO,"[0.16014, 0.83986]",GO,"[0.36878, 0.63122]",False,128.0,100.00%,,,,,,7.80905
town7_001494.png,GO,"[0.33042, 0.66958]",STOP,"[0.50909, 0.49091]",True,97.0,75.78%,0.70131,490.31823,21.22602,0.94659,0.20227,7.1402
town7_001498.png,GO,"[0.31128, 0.68872]",STOP,"[0.53212, 0.46788]",True,105.0,82.03%,0.71909,329.16523,22.95666,0.98106,0.22786,6.54443
town7_001505.png,GO,"[0.33464, 0.66536]",GO,"[0.4401, 0.5599]",False,128.0,100.00%,,,,,,5.97572
town7_001506.png,GO,"[0.32196, 0.67804]",STOP,"[0.5032, 0.4968]",True,74.0,57.81%,0.70369,392.03979,22.1975,0.96482,0.21825,5.80564
town7_001516.png,GO,"[0.30139, 0.69861]",STOP,"[0.5183, 0.4817]",True,47.0,36.72%,0.78003,179.93286,25.5797,0.98863,0.29142,5.72561
town7_001524.png,GO,"[0.32673, 0.67327]",STOP,"[0.52796, 0.47204]",True,119.0,92.97%,0.75072,328.07201,22.97111,0.96816,0.29164,5.85035
town7_001528.png,GO,"[0.33387, 0.66613]",GO,"[0.48349, 0.51651]",False,128.0,100.00%,,,,,,5.52537
town7_001529.png,GO,"[0.32687, 0.67313]",STOP,"[0.53228, 0.46772]",True,87.0,67.97%,0.80768,109.5569,27.73441,0.99397,0.33551,5.77274
town7_001537.png,STOP,"[0.88313, 0.11687]",GO,"[0.45852, 0.54148]",True,18.0,14.06%,0.75355,179.32589,25.59437,0.99172,0.29437,5.66023
town7_001538.png,STOP,"[0.81319, 0.18681]",GO,"[0.40481, 0.59519]",True,14.0,10.94%,0.75548,174.23068,25.71956,0.99206,0.29914,5.77336
town7_001546.png,STOP,"[0.85509, 0.14491]",GO,"[0.48299, 0.51701]",True,7.0,5.47%,0.74692,182.42052,25.52007,0.99172,0.29433,5.17851
town7_001555.png,STOP,"[0.84128, 0.15872]",GO,"[0.48746, 0.51254]",True,11.0,8.59%,0.74456,189.41706,25.35661,0.99123,0.29188,5.62082
town7_001557.png,STOP,"[0.89838, 0.10162]",GO,"[0.48138, 0.51862]",True,24.0,18.75%,0.74365,193.29521,25.26859,0.99107,0.28857,5.51744
town7_001565.png,STOP,"[0.84923, 0.15077]",GO,"[0.40701, 0.59299]",True,7.0,5.47%,0.74432,186.70365,25.41928,0.99152,0.29149,5.22187
town7_001574.png,GO,"[0.2516, 0.7484]",STOP,"[0.50314, 0.49686]",True,123.0,96.09%,0.71349,342.05016,22.78991,0.97916,0.2314,6.89543
town7_001577.png,GO,"[0.20414, 0.79586]",STOP,"[0.51691, 0.48309]",True,114.0,89.06%,0.66381,291.68341,23.48169,0.97824,0.19872,4.94612
town7_001582.png,GO,"[0.19856, 0.80144]",STOP,"[0.50888, 0.49112]",True,83.0,64.84%,0.71731,299.80044,23.36248,0.97453,0.21588,5.41844
town7_001590.png,GO,"[0.30039, 0.69961]",STOP,"[0.58276, 0.41724]",True,87.0,67.97%,0.68991,427.49784,21.82146,0.96205,0.20968,6.31292
town7_001592.png,GO,"[0.31238, 0.68762]",STOP,"[0.50601, 0.49399]",True,62.0,48.44%,0.74796,245.75128,24.22585,0.97863,0.26473,5.00917
town7_001595.png,GO,"[0.40312, 0.59688]",STOP,"[0.52024, 0.47976]",True,6.0,4.69%,0.8247,80.21586,29.0882,0.99466,0.36595,4.73345
town7_001605.png,GO,"[0.3494, 0.6506]",STOP,"[0.52501, 0.47499]",True,63.0,49.22%,0.76693,181.39807,25.54448,0.98371,0.28513,5.89735
town7_001608.png,GO,"[0.32194, 0.67806]",GO,"[0.39952, 0.60048]",False,128.0,100.00%,,,,,,6.04315
town7_001612.png,STOP,"[0.60723, 0.39277]",GO,"[0.49852, 0.50148]",True,12.0,9.38%,0.80508,103.51633,27.98072,0.99409,0.32916,5.74913
town7_001613.png,STOP,"[0.73493, 0.26507]",GO,"[0.48032, 0.51968]",True,38.0,29.69%,0.81083,110.30586,27.70482,0.99322,0.31786,6.29074
town7_001616.png,STOP,"[0.77164, 0.22836]",GO,"[0.43452, 0.56548]",True,1.0,0.78%,0.77822,155.40279,26.21622,0.99127,0.2949,6.05211
town7_001620.png,STOP,"[0.88913, 0.11087]",GO,"[0.4936, 0.5064]",True,8.0,6.25%,0.79765,189.03443,25.36539,0.99218,0.3349,5.83317
town7_001621.png,STOP,"[0.88164, 0.11836]",GO,"[0.49551, 0.50449]",True,5.0,3.91%,0.7972,187.46708,25.40155,0.9926,0.33893,6.43585
town7_001636.png,GO,"[0.34057, 0.65943]",GO,"[0.27637, 0.72363]",False,128.0,100.00%,,,,,,6.8245
town7_001639.png,GO,"[0.16823, 0.83177]",STOP,"[0.50089, 0.49911]",True,108.0,84.38%,0.63902,467.58784,21.43217,0.97711,0.16865,6.43629
town7_001640.png,GO,"[0.16331, 0.83669]",STOP,"[0.51957, 0.48043]",True,106.0,82.81%,0.64767,457.56779,21.52625,0.97071,0.14748,5.31712
town7_001655.png,GO,"[0.1763, 0.8237]",STOP,"[0.51258, 0.48742]",True,94.0,73.44%,0.55426,744.48656,19.41223,0.93518,0.11022,6.01419
town7_001675.png,GO,"[0.27738, 0.72262]",STOP,"[0.52349, 0.47651]",True,106.0,82.81%,0.50891,1017.10961,18.05713,0.85905,0.11711,6.13321
town7_001686.png,STOP,"[0.80957, 0.19043]",GO,"[0.49945, 0.50055]",True,5.0,3.91%,0.61995,318.40922,23.10095,0.88762,0.20003,6.0229
town7_001692.png,STOP,"[0.97457, 0.02543]",GO,"[0.45199, 0.54801]",True,53.0,41.41%,0.77545,199.87435,25.12323,0.97065,0.31311,6.00646
town7_001693.png,STOP,"[0.98222, 0.01778]",GO,"[0.43216, 0.56784]",True,42.0,32.81%,0.80098,166.01859,25.92924,0.97544,0.34237,5.67672
town7_001695.png,STOP,"[0.9774, 0.0226]",GO,"[0.38066, 0.61934]",True,47.0,36.72%,0.79554,177.1337,25.64779,0.97568,0.33336,5.133
town7_001696.png,STOP,"[0.98434, 0.01566]",GO,"[0.41507, 0.58493]",True,39.0,30.47%,0.79218,177.31036,25.64346,0.97579,0.33355,5.32838
town7_001699.png,STOP,"[0.97864, 0.02136]",GO,"[0.32771, 0.67229]",True,40.0,31.25%,0.78783,178.39674,25.61693,0.97583,0.33005,5.66548
town7_001712.png,STOP,"[0.97893, 0.02107]",GO,"[0.38694, 0.61306]",True,38.0,29.69%,0.78815,179.1138,25.59951,0.97643,0.33219,6.05492
town7_001715.png,STOP,"[0.97103, 0.02897]",GO,"[0.42712, 0.57288]",True,39.0,30.47%,0.78379,189.03276,25.36543,0.97586,0.32271,6.66811
town7_001717.png,STOP,"[0.97595, 0.02405]",GO,"[0.44476, 0.55524]",True,45.0,35.16%,0.78526,186.70841,25.41916,0.97549,0.32907,7.29995
town7_001718.png,STOP,"[0.97673, 0.02327]",GO,"[0.3688, 0.6312]",True,34.0,26.56%,0.79093,176.03977,25.6747,0.97779,0.33486,6.62824
town7_001720.png,STOP,"[0.98056, 0.01944]",GO,"[0.48076, 0.51924]",True,46.0,35.94%,0.78342,198.26214,25.15841,0.97373,0.33002,6.83892
town7_001725.png,STOP,"[0.98567, 0.01433]",GO,"[0.45516, 0.54484]",True,39.0,30.47%,0.78356,189.43799,25.35613,0.97378,0.33174,5.98422
town7_001728.png,STOP,"[0.97838, 0.02162]",GO,"[0.49111, 0.50889]",True,43.0,33.59%,0.78459,191.82708,25.3017,0.97387,0.32781,5.64373
town7_001729.png,STOP,"[0.98381, 0.01619]",GO,"[0.43763, 0.56237]",True,37.0,28.91%,0.79404,169.4869,25.83944,0.97843,0.3361,5.4037
town7_001734.png,STOP,"[0.97764, 0.02236]",GO,"[0.46313, 0.53687]",True,46.0,35.94%,0.78373,191.11185,25.31793,0.97431,0.32768,5.22669
town7_001738.png,STOP,"[0.97096, 0.02904]",GO,"[0.29247, 0.70753]",True,37.0,28.91%,0.78938,175.88555,25.6785,0.97731,0.33368,5.59456
town7_001741.png,STOP,"[0.982, 0.018]",GO,"[0.38075, 0.61925]",True,52.0,40.62%,0.77213,217.66992,24.75282,0.96956,0.31649,5.56383
town7_001750.png,STOP,"[0.97093, 0.02907]",GO,"[0.37069, 0.62931]",True,32.0,25.00%,0.79012,176.75688,25.65704,0.97673,0.33545,6.09131
town7_001756.png,STOP,"[0.97102, 0.02898]",GO,"[0.41993, 0.58007]",True,43.0,33.59%,0.78621,186.34471,25.42763,0.97523,0.3302,6.13581
